-749.11,-1328.2,1573
953.29,-441.44,2609.6
1091.8,-984.27,1925.7
1113.7,1048.4,1413
-310.53,834.19,2752.7
-1348.5,215.88,793.34
1121.6,-692.22,2299.9
-408.64,1466,1246.1
1348.4,-745.61,1408.8
720.04,1314,1874.1
-966.27,-262.78,2677.1
132.59,-773.03,168.19
-451.39,814.05,259.03
-1136.9,150.75,452.19
-1505.4,392.8,1510
-331.38,1195.2,560.46
-280.58,-399.69,22.253
900.12,930.95,631.58
628.17,102.16,2923.7
390.97,1441.6,1952.5
-818.13,-354.23,218.06
1473.8,230.98,1036.7
874.28,-1162.3,930.18
150.86,-97.738,3052.1
-461.84,1347,855.59
-1045.6,-1024.1,942.95
-1551.6,-214.48,1519.9
288.67,967.21,301.62
1265.8,-794.53,1027.9
702.39,748.81,2686.1
-89.546,1373.5,2258.8
-61.854,-1377.5,743.18
64.239,-1515.3,1082.6
268.53,-1106.9,2586.1
1441.1,-491.14,1100.1
-1142.7,345.24,2531.5
-537.84,-702.94,2813.2
-1304.2,-887.61,1657.9
534.19,1088.8,2523.6
-845.17,1332.1,1310.1
-133.74,1156.1,2585.8
187.43,-1583.6,1439.7
958.93,137.95,2769.8
-148.48,-300.81,3062.1
1229.2,890.07,2023
-1346.1,89.518,2376.1
583.46,-1324.7,791.99
-1320.3,791.28,1023
-589.75,-1385.9,2074.9
-212.35,501.51,3017.7
-749.55,-1139,2364.9
434.04,-1497.3,1078.4
777.31,1208.5,2237.6
-1028.2,-889.52,2373.2
-1163.5,-569.26,2469
1605,149.61,1363.6
834.01,-188.76,2873.7
210.93,1084.5,2684.9
1376.7,-443.83,2234.7
-77.114,1561.5,1940.3
-1507.4,-603.44,1560.7
-1563.1,74.922,1942.5
1362.8,-724.54,2015.5
-491.16,-1349.7,734.67
359.49,-1356.1,2325.9
-594.03,-1500.4,1262.2
-1386,-660.78,946
-553.64,511.32,51.572
-439.17,-1567.7,1632.9
-775.48,-6.2629,2937.8
10.524,832.63,2906.5
-13.544,-1325.5,2456.5
1150.1,752.44,2386.5
641.77,1005.8,381.08
1310.7,-203.11,542.13
-495.06,236.03,3043.3
626.04,-927.23,2696.8
768.84,-1410.8,1179
-46.593,1615,1223.7
-1307.5,-481.37,635.42
-1001.2,658.04,379.28
-537.75,-1047.3,2646.4
-886.74,-635.57,2731.5
487.11,-694.8,79.437
1386.2,-123.85,2401
762.07,1263.6,743.31
-597.91,632.71,2914.1
361.57,746.34,2939.3
-1432.3,691.07,1982.8
1558.7,-564.92,1639.5
1426.8,856.01,1446.5
1045.7,1204.5,1980.5
-1588.4,-373.77,1841.9
933.5,723.1,322.38
1177.9,320.81,363.3
115.56,1554.6,899.59
-892.51,1291.9,929.77
1124.5,-920.19,671.95
-1360.7,-697.94,2188.5
278.5,1361,2440.9
923.4,135.21,103.97
584.4,1566.6,1665.4
-1234.5,927.24,2164.6
-1500.2,-203.13,2231.3
740.02,-1142.5,512.82
-1088.4,-587.25,360.07
85.222,-1562.9,2117.8
-241.3,-652.82,3033.1
806.52,425.9,2916.1
-700.44,-1036.2,371.36
563.95,-1585.8,1406
-43.171,1206.9,318.44
659.08,-1216.5,2472.5
1181.9,-1207.2,1582.2
330.97,-1077.9,238.48
-937.5,-1380.7,1220.9
-752.4,-702.7,154.94
-504.73,1600.3,1740.9
-201.02,-1064.9,2805.3
1501.2,740.1,1781
1633.4,440.88,1636.8
876.61,-248.7,66.227
1005.1,1364.1,1627
1390.1,442.02,628.56
-1378.6,981.09,1343.8
-1513,766.22,1616.7
369.26,729.34,5.7304
214.52,1674.6,1737.6
420.59,-746.58,2976.2
-1158.9,1068.1,842.32
-132.65,1479.7,656.65
809.63,1495.5,1332.8
-932.72,633.87,2783.9
-1430.7,567.06,757.05
686.33,-1435.2,2125.9
-1068.8,-69.839,166.35
-1182.3,-1203.4,1789.4
150.4,278.03,3182.8
-1474.5,-838.05,1263.7
-1669.3,-214.61,1182.6
1200.7,-120.05,2715.5
1666.9,86.759,1887.7
-232.02,-1640.5,1941.3
196.7,1405.6,533.75
-393.7,1558.8,2103.8
1701.8,-201.98,1361.7
1271,857.97,722.17
1530.7,23.552,711.87
